,T,P,FDR,HOLM
SNX33,1.4282366271454934,0.1532237615070872,0.26181744503108517,1.0
FRA10AC1,3.2166276241791456,0.0012970682956378815,0.005382433684686929,1.0
MRPL51,4.577261386570474,4.7110266867118625e-06,4.425547860247994e-05,0.05951911115991767
FGF10,-0.7704652875943756,0.44102393841136645,0.571616835465704,1.0
LOC645166,0.8419186650739958,0.3998334818566591,0.5327407649223451,1.0
TUBGCP2,0.9685798759788073,0.3327548480164144,0.46690036137912533,1.0
ARMC5,0.9507081384728648,0.341752555665809,0.47605534423246165,1.0
PEX7,1.4763808655212889,0.13984167646792528,0.2435915552914194,1.0
REXO1L1,-1.1959810760449268,0.23170394399396044,0.3580829545998754,1.0
PRPSAP1,1.9965834684226762,0.04587045017412887,0.10067004417290189,1.0
SDAD1,1.8365698089210398,0.06627342770705114,0.13473881520309017,1.0
RASSF2,5.805158445267842,6.430516434942039e-09,1.2138136362778444e-07,8.610461506387391e-05
TAS2R9,-1.4081475411555247,0.1590873860789217,0.2695562637085085,1.0
MGMT,1.5539105435595932,0.1202057563879324,0.21643772081158794,1.0
ZNF337,-6.383313862958482,1.7329620730995634e-10,4.559675903396618e-09,2.357175011830026e-06
TREM2,3.944389614522571,8.000349494593019e-05,0.000504079894654421,0.9517215758767855
C6orf62,1.1598239603814153,0.2461204866799669,0.374074872821854,1.0
GSTO2,-1.5597614148988193,0.11881627282307304,0.21466368616952214,1.0
CALHM2,-2.4990627190721972,0.012452227056651987,0.0352310558589045,1.0
DYSF,0.8551655442093843,0.3924595081338641,0.5262821327892033,1.0
FAM110B,1.0962359082040818,0.27297554915880495,0.40441457759689664,1.0
STRC,-5.577532174418823,2.4395467339568793e-08,4.0198498513615804e-07,0.00032399620173681313
CIR1,0.04545615338613353,0.9637437232765557,0.9800337164413395,1.0
RPS6KA3,-3.526093307749656,0.000421738353125397,0.002100964353941812,1.0
NFRKB,-0.6855602372422558,0.4929904630099967,0.6203737575465361,1.0
MCM7,0.8931544244623474,0.37177448088204823,0.5057878763193223,1.0
GRID2,0.527204643769362,0.5980514842213962,0.7092142160645948,1.0
SUSD1,0.5560422379231659,0.5781819806038144,0.6930928304033176,1.0
KCNE3,-1.2750513766816818,0.20229105788727453,0.32327240605971375,1.0
FAM69C,0.16721560087153434,0.8672004095229551,0.9140743599370417,1.0
RAB37,6.571901776031427,4.967663116144769e-11,1.4571124717023805e-09,6.78433751771891e-07
UBE2D2,2.9604414211281482,0.0030719853596812936,0.011119279807247381,1.0
PHC3,-2.359960011877451,0.018276905070531313,0.048029532321035635,1.0
EYS,-1.450242751963932,0.14699083704472277,0.2534646242393329,1.0
SPHK2,8.972504447901853,2.898475948686369e-19,2.731910197501859e-17,4.054678004617362e-15
PPAPDC1A,0.41425757525552687,0.6786854802611919,0.775436828829217,1.0
TM6SF1,6.353025296593999,2.1112098126657863e-10,5.43684596201619e-09,2.8691341354128037e-06
RPRML,-6.675897698792192,2.4572333952325428e-11,7.568707133289257e-10,3.3614952846781183e-07
ITGB1BP2,-4.002967630348231,6.255286342373833e-05,0.0004091057845253021,0.7492581980895378
ZCCHC2,-2.669811475225056,0.0075893845701398765,0.02350464820430177,1.0
KIAA1671,-2.1247231869907375,0.033609717514280116,0.07839364135610669,1.0
CCDC113,0.12665668111870595,0.8992121330878214,0.9374031217811252,1.0
DARS,1.108431838947132,0.26767536086695487,0.398441172029586,1.0
CCDC136,-4.217410261130141,2.471241165100424e-05,0.00018456633698990912,0.3026281930781979
ISY1,-3.394420701882787,0.000687739538272395,0.003180654756982375,1.0
PHACTR1,-0.49944800720006494,0.6174638061245854,0.7254706440284225,1.0
ANGPTL7,-1.258779663733997,0.20810992770209014,0.3300838976240109,1.0
RGP1,2.287564643235825,0.02216288688699434,0.0563154016549831,1.0
GCK,-0.9627188124674336,0.3356886532542569,0.46994417068112526,1.0
KIRREL,0.6568713941514435,0.5112636130786983,0.6360652025437026,1.0
ETNK2,-0.34984872465912714,0.7264522298766402,0.8120320703665354,1.0
ADAM23,4.946978461962032,7.537431267436561e-07,8.785177515170494e-06,0.009742883656288498
STAG1,-4.986834008712048,6.13767539243369e-07,7.291970983044329e-06,0.007947675865662385
BTBD16,2.22700944468061,0.02594664257962589,0.06385267759630128,1.0
F8,1.2347343318785717,0.21692939413316603,0.3409613979160313,1.0
FMR1,0.4696197681596886,0.6386266987194043,0.7434256291885498,1.0
PRSS50,-1.26154570472572,0.20711230398182312,0.32889517619847414,1.0
SDCCAG8,-0.7375472611852505,0.46078961362165205,0.5908437835464281,1.0
SERHL2,4.429489853044923,9.445625693972267e-06,8.103292236734218e-05,0.11798531054340759
GALNS,5.119273469469934,3.0671493748048906e-07,3.920737600451315e-06,0.003997415780183214
OXTR,-2.8626336036844893,0.004201360900963468,0.014340241133475774,1.0
KRAS,0.3099863743331097,0.7565713180531503,0.835506234732805,1.0
LOC389765,-2.120085078665984,0.03399887107002953,0.07911425077616206,1.0
FTMT,0.0,1.0,1.0,1.0
SH3GLB2,2.723676483101712,0.006455971239671386,0.020547863605233058,1.0
LOC284412,-1.1437143827496075,0.2527421066292721,0.38154375590810385,1.0
GNA11,-1.6923972622641876,0.09057025401051033,0.17296801988391125,1.0
MS4A2,0.48337138888585435,0.6288320594086338,0.7352596462670482,1.0
TSSC1,-3.4379759421714993,0.0005860797661825375,0.0027880200990204294,1.0
XKR4,-7.438365511476918,1.0193868247514562e-13,4.532104065514493e-12,1.4088945304889876e-09
BIVM,-0.9953620672733361,0.31956020062042734,0.4531536726551256,1.0
ALG13,-3.4348807166436712,0.0005928147080706042,0.002814376878006112,1.0
SLC4A1AP,0.9608059578915659,0.3366497423736857,0.47082293603040287,1.0
CBX4,0.7834906008636073,0.43333907101758307,0.5643879657530064,1.0
SCAMP5,-1.8268120454225394,0.06772803416528374,0.13700657419212783,1.0
MCEE,2.839927594203692,0.004512377466332617,0.015211252412734988,1.0
AMD1,-3.9047556696214567,9.432062984416115e-05,0.0005807948888226264,1.0
NBPF22P,0.9461009152195659,0.3440971170221473,0.4783525113529123,1.0
CETP,2.699559673927213,0.006943130281857911,0.02183803691321627,1.0
S1PR5,3.145095015332229,0.001660328962832087,0.006622349211021728,1.0
GXYLT1,-2.228304079464079,0.02586024449445873,0.06372096718580174,1.0
CNOT2,-6.343477918028888,2.246351832135044e-10,5.712036367396628e-09,3.05121969358903e-06
GTF2H4,-2.4932329083122644,0.012658578122180356,0.035700574005861935,1.0
FAM193B,-1.2196195468980404,0.2226091329333869,0.3478297604294322,1.0
HERC2P4,1.3687195392078322,0.17108696019091485,0.28453445984933,1.0
MARCH6,1.0857926784250034,0.27757072635766045,0.40907900857339763,1.0
TMBIM1,2.3811544890728364,0.017258472340467512,0.04586471465216723,1.0
ZBED2,-0.7372271342655422,0.46098423504385777,0.5909717483731709,1.0
DRAM1,3.1906654266827563,0.0014194555300645062,0.005805126661276538,1.0
PRKCH,3.8477694863961704,0.00011919812807980199,0.0007122018508479695,1.0
CLCNKA,0.04835577016234386,0.9614327083381785,0.9783169447592607,1.0
GTPBP1,-3.9181385847138674,8.923540004545084e-05,0.0005528527983534548,1.0
APITD1,2.5147197576263407,0.011912703403884374,0.03401086444348087,1.0
PSPC1,-4.6084616739741815,4.056591297225179e-06,3.8882771362826834e-05,0.051372672188059666
PPAP2A,3.5556817572724553,0.00037700020514048224,0.0019097201362508556,1.0
AKAP8L,-3.4675711475261926,0.0005251846942395472,0.002541958646750674,1.0
ZDHHC4,3.1776842948613093,0.0014845630609726962,0.006015692908005727,1.0
CDC73,-1.0656752868132084,0.286570452899395,0.419239762323225,1.0
DUSP19,0.420202873679182,0.6743372556468314,0.7724038013720249,1.0
ZNF668,0.9085305885507914,0.3635979602977112,0.4975365817546497,1.0
C15orf59,-1.7728870065985374,0.07624743213715678,0.1504845325225145,1.0
AZU1,1.359754324183193,0.17390768089194086,0.2877567142439755,1.0
LY86-AS1,-0.12271979448697343,0.9023289886133633,0.939267209616826,1.0
SLC37A1,-3.662844054994769,0.0002494304001910529,0.0013485456970941134,1.0
UBE2Z,1.3364714730934306,0.18139521860708385,0.29740990382314175,1.0
GRM4,2.1008337088917526,0.035655566267118424,0.0821408499078573,1.0
ATAD5,-4.842924587234227,1.2794185689769972e-06,1.4065645200775107e-05,0.016444366867061345
TLE3,-0.9368674113191842,0.3488267642896028,0.4826132230685553,1.0
SCGB3A1,1.6913006225613323,0.090779401205523,0.17332061772365756,1.0
GPR116,2.6801372249924587,0.0073591984641737255,0.022912210501318683,1.0
RAB40B,-1.658517414877223,0.09721307544928612,0.18313614026113503,1.0
ETV3,0.13280647858109365,0.8943464305830047,0.9343977117634141,1.0
ALG5,1.2911509220322646,0.1966513493838663,0.31608194379139404,1.0
ANKLE1,1.3283789401134511,0.1840529531376206,0.300860290375729,1.0
DOCK9,1.0855234529995512,0.27768988204935663,0.4092119608519704,1.0
SLC25A36,-0.7090031361442883,0.4783225306754084,0.6072123497071854,1.0
ZNF471,-1.052646694752605,0.29250294773232066,0.4251879002578849,1.0
SRPX2,2.0310054323993536,0.04225444353368271,0.09421121631906737,1.0
SNAPC4,-2.2930415881182404,0.02184561074848537,0.05561916887485794,1.0
YPEL3,-2.1937435422001483,0.028253851652737853,0.06834096743651116,1.0
NEB,5.469556533269733,4.511630024146121e-08,6.98635545250579e-07,0.000596708186993566
VASP,1.962258614539366,0.04973238285484482,0.10723142119899284,1.0
ISCU,6.14347986479516,8.073291041195841e-10,1.8380062599102545e-08,1.0913474829488537e-05
SLC35D1,-2.04869104598798,0.04049233532175954,0.0910511523060909,1.0
KCNQ3,0.8806737726991232,0.37849441626923774,0.5121776785262726,1.0
MYO1C,-2.4443175209916905,0.01451264762330902,0.03986396193867164,1.0
COX7A2,4.835109425386108,1.330724129076465e-06,1.4516803809323352e-05,0.017090489989729042
BMP7,2.242201937233996,0.024948324014252267,0.06196756938044599,1.0
RAB5B,1.8053288966078826,0.07102323037162679,0.14224768819862013,1.0
NSUN6,-3.2486922097216264,0.0011593685164218884,0.004910470966199118,1.0
ILDR2,-3.0270853741742343,0.0024692420759095312,0.0092870828595927,1.0
OAF,-0.1849968383660498,0.8532315153918371,0.9044923440937924,1.0
HIST2H3D,-1.2081730826601746,0.2269806931882674,0.35268194749925535,1.0
CXCL12,-0.6049608109672786,0.5452050359465892,0.6643203307948702,1.0
CD99P1,2.5092991911112716,0.01209709743858986,0.034442503752215144,1.0
GLRX,4.262535035789548,2.021207964078145e-05,0.0001549581652426041,0.2485075191834079
HIRA,0.39125483061872834,0.6956088829447284,0.7889118560510064,1.0
GUCA1C,0.7137939175601056,0.4753546213444819,0.604543394109334,1.0
CACNA2D3,3.1700132410734856,0.0015243199115834306,0.00615035242864342,1.0
KCTD1,-1.6585039918527398,0.09721578247699945,0.18313614026113503,1.0
KIAA1217,-4.558445545510815,5.153362214379696e-06,4.796460499466764e-05,0.06503543114547176
NPY5R,-1.0691411929667336,0.28500605244174926,0.41743350525986095,1.0
C3orf18,2.4451648885468753,0.014478593076156381,0.039794076246645556,1.0
RASGEF1A,-2.808822547766032,0.004972304551820852,0.016544702695609134,1.0
TIMP4,4.611101584490476,4.005407308026704e-06,3.844429634818842e-05,0.05073248896346624
FGFR1OP2,-3.0124179838309093,0.0025917546028180324,0.009670685292858628,1.0
MBTPS2,-0.10829411982824651,0.9137623868831348,0.9468442325898717,1.0
SH3BP2,-1.0929965343080617,0.27439532140287715,0.40581637558240596,1.0
JAKMIP1,1.8024984448671886,0.07146701915567731,0.1429517413579495,1.0
CTPS2,-2.676556299078027,0.007438306775131172,0.0231076205640089,1.0
C1orf106,-0.30251169367008474,0.7622620205377475,0.8394501048732415,1.0
TPX2,2.114916304295629,0.03443708131647918,0.07994605183126152,1.0
PLEKHG1,-4.494389106161241,6.976995028217969e-06,6.227320436170812e-05,0.0875961725792766
MYOM2,7.213888713521721,5.437620082712636e-13,2.1655513444898944e-11,7.495215522011099e-09
PFKM,2.7299393041628144,0.006334598715081172,0.02024379670746329,1.0
EBAG9,-2.305272767924255,0.021151301689212653,0.05417338827574067,1.0
ITGAE,2.5297839079521305,0.011413279501476498,0.03287043096188118,1.0
MMP19,1.4093584447304155,0.15872920512164057,0.26905372231684516,1.0
TLR9,0.5067030397292747,0.6123631974114254,0.7214057899343999,1.0
WASH1,0.8260616478371107,0.4087691220599903,0.5413749740219338,1.0
FAM86DP,0.4430605627685243,0.6577219295707172,0.7591536158274798,1.0
EIF4E,2.759836921234296,0.0057830221396066705,0.018752377754531906,1.0
DBI,3.2544652210415292,0.0011360606950539098,0.004827312513639894,1.0
CCDC109B,2.1864866149558244,0.028780022899061727,0.06931719995688837,1.0
MAGEH1,-2.474137384774234,0.01335583259208413,0.037206849494952794,1.0
MANBA,-0.016987276934051648,0.9864467658446971,0.9948189908811289,1.0
C10orf54,2.2734619392913777,0.022998357228273862,0.057928162211533206,1.0
ANKRD30B,-0.617545261626456,0.5368751367559309,0.6577988286207949,1.0
TGIF1,2.896990274188007,0.0037676143532670023,0.01320439556928331,1.0
ATP1A3,4.391892829191353,1.1236808801875607e-05,9.36157942492147e-05,0.1398083751129363
FAM69B,5.699574934518811,1.2010652240249202e-08,2.1386221835345492e-07,0.0001602821541461256
BCLAF1,-3.9181678904294865,8.922455417830056e-05,0.0005528527983534548,1.0
ARHGEF18,-0.8734226417646627,0.38243275428342416,0.5161655637287876,1.0
HSPB3,10.245232880725206,1.2432512035612292e-24,2.1177211464998384e-22,1.7475138917256637e-20
WHAMM,-2.4149321557146255,0.01573814083461958,0.04265015049259183,1.0
STEAP2,1.4980646889286764,0.13411644425079336,0.23601422564323082,1.0
HTR5A,0.10772387710874674,0.9142147285326014,0.9468638446677412,1.0
LTBR,1.8540777952791037,0.0637280309384425,0.13050215837307358,1.0
SYCP2L,-3.6618359513762164,0.0002504142010938417,0.0013533470852693935,1.0
SSH3,-2.044533607120409,0.040900860865514053,0.09181587343865318,1.0
LOC100272216,-0.9070652437071075,0.3643722963731053,0.49840320492675727,1.0
NOL12,-0.24045123807827923,0.8099804608045271,0.8750289413046844,1.0
TNFRSF13C,0.049142291027549564,0.9608059007359881,0.9781015138684764,1.0
VPS39,0.8900903409988328,0.37341737899122207,0.5072907566232245,1.0
ALAS2,1.443882160062882,0.1487721256802594,0.2560365566485097,1.0
AZI1,-2.379484053370258,0.017336893128406528,0.046055805157724825,1.0
NPC1,2.5882796667998904,0.009645663280892927,0.028631196192581188,1.0
RBL1,-1.2662450252376596,0.20542537218072132,0.3269507949894223,1.0
ZDHHC18,-5.266943446019545,1.3871391635026567e-07,1.9475048156505024e-06,0.0018215911495116886
WIPI1,2.0298606742610046,0.04237070344350604,0.0944372154813702,1.0
PGAM1,2.5801560267992265,0.009875568453182746,0.029148389726742725,1.0
FOXC2,2.5040043356158823,0.012279652941900542,0.0348473972887575,1.0
SACS,1.0146386662055857,0.3102781007201807,0.4433709104489504,1.0
TATDN3,-0.6433334085001174,0.5200077827794796,0.64285621606611,1.0
NDUFB8,5.336264785135003,9.488081634017878e-08,1.3929646743691046e-06,0.0012501496360981955
MAP2K4,3.665982750634334,0.0002463905338535378,0.0013346625929583592,1.0
ARRB2,0.57077911143385,0.5681493842053444,0.6839659395346696,1.0
STXBP2,1.4150514098833575,0.15705342325795849,0.2667493149953168,1.0
MCM2,-2.483301652989177,0.013017080437441177,0.03648601967179686,1.0
IZUMO2,-0.019798976117425322,0.9842037346641781,0.9934205199431785,1.0
KCNT2,-0.7361161876743506,0.4616599921976503,0.591637868898693,1.0
CNBP,-0.05690589369428405,0.954620159433986,0.97390819844694,1.0
HDAC10,-2.696909818629039,0.006998622090890406,0.021973466382635698,1.0
FLJ23867,5.58062316486814,2.3965837401676062e-08,3.9663073089147865e-07,0.0003183861498812665
GLDN,2.1049319448044805,0.0352972325061175,0.08146135703093196,1.0
GPKOW,0.2667789933949801,0.7896393290984147,0.8603514823361119,1.0
CRYL1,1.1996587274340778,0.23027190833056144,0.3563857952903643,1.0
GRIP2,1.3904877059975465,0.16438082996441394,0.2759131157588608,1.0
PIP5K1B,1.7052929682465756,0.08813979838592031,0.1691489710302893,1.0
PIN4,0.25355251727585776,0.7998412836924637,0.8678649754716583,1.0
DDR1,2.1130053413601306,0.03460031071162839,0.0802327690406761,1.0
PARK2,0.37237257127275214,0.7096154728795125,0.7993421683985776,1.0
MUS81,0.46375850904893134,0.6428207728070199,0.7468321214516925,1.0
DNAJC16,0.936852049419174,0.34883466731769464,0.4826132230685553,1.0
IRF1,2.9269837466843094,0.0034226676703770103,0.012182697765304675,1.0
PIGK,-0.6485586923931759,0.516623662568959,0.6402546757889149,1.0
MGAT4C,6.2707668585553105,3.5927422705429684e-10,8.80315255128882e-09,4.8724770673103735e-06
TOX4,1.6469321869514155,0.09957198516780552,0.1865556223565378,1.0
TMEM106C,-3.0820918727118842,0.0020555138572911687,0.007942294319317448,1.0
ANKRD39,-0.6055998552436573,0.544780498490417,0.6640506430300799,1.0
TMEM45A,-0.3962405867752793,0.6919275524974793,0.7858038185564593,1.0
OTUB1,4.240619546747703,2.2290367760145143e-05,0.00016816500501223695,0.2733913605781802
TLE1,-8.205795882415098,2.290683080314772e-16,1.54217511378525e-14,3.190692462570446e-12
SLC15A3,0.4658040298616388,0.6413557802972525,0.7454363714109303,1.0
DGCR5,0.9246972574589092,0.35512340641333817,0.4888262798044762,1.0
SP4,0.7256717581301739,0.4680400190660784,0.597971244311966,1.0
C6orf1,0.4190519296705988,0.6751781809066472,0.7727409634629788,1.0
ZNF574,-0.19621107806685925,0.8444449575476336,0.8994095833816818,1.0
HLA-DQA1,2.577357771670092,0.009955884404823053,0.029338630210253736,1.0
CMTM3,2.6015531683641275,0.009280267866820024,0.02780064647165885,1.0
ABCD3,1.470796413037795,0.14134618279872807,0.2455941544569631,1.0
MICAL1,-1.019095618208086,0.3081575742179624,0.4410986923452012,1.0
TAF4B,-1.1891597953777506,0.2343767920169817,0.3609606846989201,1.0
TIPIN,3.7813488137093554,0.00015598093897012226,0.0008990046943169949,1.0
KAT5,1.107152757935567,0.26822788875816317,0.39901156263288207,1.0
SERINC2,-0.38624779308773427,0.6993131610575241,0.7920043689462725,1.0
REST,3.162828691366574,0.0015624424367020658,0.006280867549074156,1.0
CPNE8,-6.409948238865042,1.4556905026281278e-10,3.8904635777233405e-09,1.981194774076882e-06
TCEB1,2.473405688845277,0.013383212268005274,0.037275779165693176,1.0
SEPT10,5.684493564248071,1.312008630273035e-08,2.3215491883354402e-07,0.00017502195127842287
SLC26A8,-3.683002030191155,0.00023050332303943758,0.0012582455525604512,1.0
VNN2,3.588480478247018,0.00033261089334448796,0.001716223653322763,1.0
UPF3A,-1.875013102144291,0.060790921057240856,0.12572586920820233,1.0
ZNF627,0.8376029952552214,0.4022537100619571,0.5351522492571703,1.0
PRRT4,-5.321265316738486,1.0304798489117236e-07,1.4973200517897172e-06,0.0013567297690771753
CUTC,3.996666389370534,6.42407332535693e-05,0.0004181563014451946,0.7687688548454638
NTF3,0.045097516228548386,0.9640295811726107,0.9801573039303136,1.0
MRPL42,4.313546355431965,1.606564348880264e-05,0.00012632706765555715,0.19826610629531338
C6orf118,0.6419713368271515,0.5208917939285088,0.6437384774966135,1.0
STAR,6.347282388319079,2.1915164645390714e-10,5.623168743312775e-09,2.97783257201569e-06
WDR3,-0.6326784064149426,0.5269436738524113,0.6490248393692435,1.0
FAM50B,-1.2587581868998283,0.20811768732638514,0.3300838976240109,1.0
DLEC1,-3.3158301038499327,0.0009137135861602018,0.004022365822498781,1.0
CHD1L,3.336541163785936,0.0008482786571919356,0.003800184851302066,1.0
SLC1A4,0.9608646142012077,0.3366202449898912,0.47082293603040287,1.0
TGM2,1.797819258499778,0.07220565443501105,0.1441716678693536,1.0
GABRA4,-2.879702036759786,0.003980511668040898,0.013731530916972254,1.0
DCUN1D3,0.2615872854887465,0.7936396474924822,0.8632122927212689,1.0
KCNJ8,5.10027515546115,3.391600648137753e-07,4.296635301377379e-06,0.0044168815240697955
IMPA2,-0.1708342830177568,0.8643540713590527,0.9121715093043185,1.0
CSNK1E,-2.6069728713617764,0.009134659720938245,0.027447914329867103,1.0
RBBP4,-1.5644583045113132,0.11770997751899356,0.21292012054292875,1.0
COX7B,5.605455696855468,2.0770774881211437e-08,3.495919229411515e-07,0.0002762305351452309
ALCAM,-1.0263140210947994,0.3047435903653747,0.43754086326654484,1.0
CARD8,-0.7234650171983241,0.46939423902488053,0.5991310482922528,1.0
CYP3A43,-1.165115536338191,0.2439722288258276,0.37193005942846136,1.0
SPPL2B,1.0447818775759778,0.2961237925317649,0.4286911917687991,1.0
SLC35A3,-1.98492561227131,0.047152748335942705,0.10294094440604662,1.0
DGKD,-0.5705272761288148,0.5683201275352527,0.6841132365341339,1.0
FECH,1.85610522815643,0.06343856070059126,0.13007895158592592,1.0
KCNMB3,1.1499586051359585,0.25016092108780263,0.3784671056542914,1.0
LRRN4CL,-0.8907661130140048,0.3730546582634502,0.5070272942949986,1.0
CLK1,-3.3172685028865008,0.0009090221166467323,0.004013664798610712,1.0
TSTD1,-2.4119316431151225,0.01586825628161964,0.042945139224643665,1.0
CTSA,3.639185428432199,0.0002735018130198586,0.001456958791437363,1.0
LIMD2,-4.720206322071995,2.3560554240561353e-06,2.3974140470379148e-05,0.030039706656715726
MSRA,2.0720200798228867,0.038263568626292245,0.08694126214318701,1.0
FCF1,-0.6482351006568237,0.5168329025913181,0.6404017157612669,1.0
TMIGD2,-0.5600232716368394,0.5754635644140097,0.6905953546969925,1.0
OTUD7A,1.3671074320861905,0.17159163408332279,0.28493804588560223,1.0
DMWD,0.9887051166969327,0.32280743866478523,0.45649636501448104,1.0
NFKBID,-0.35256835993255514,0.7244120613046724,0.8107130311664259,1.0
DKFZP434L187,1.7201088700185774,0.08541265370127094,0.16502250907014884,1.0
LCA5,0.504864298156386,0.6136541512985398,0.7224998850719258,1.0
RPL14,-2.8997633366614064,0.003734445060209963,0.013117412238819492,1.0
BRPF3,-3.207246133159839,0.0013401228295541567,0.005528642125543236,1.0
TBX1,-0.8844004531063331,0.3764800784661011,0.5103264508903999,1.0
SLC47A1,6.603678166500104,4.010797465499328e-11,1.1912742556140652e-09,5.479952577111731e-07
FBXO30,3.581944091001691,0.00034104679047956973,0.001752715203126193,1.0
HBG1,1.9377142459343077,0.05265809492101159,0.11210196187869614,1.0
SLC5A8,2.988725367280121,0.0028014381296474723,0.010295485385223803,1.0
DTX2,0.009654363455689145,0.9922970521156141,0.9992233420805237,1.0
CXCL9,-1.0720033053345663,0.28371854752901493,0.41597146375248506,1.0
OXSR1,2.987750180104958,0.0028103917314968338,0.01032570641889351,1.0
BSPH1,-0.6810307071169286,0.4958520605505431,0.6228106282927841,1.0
APEX2,2.9445962554700005,0.0032337634138341264,0.011624446261069636,1.0
C1RL,-1.205748012326568,0.22791466633236745,0.35366672731939536,1.0
TMEM68,-1.2482190727650988,0.21195084112362295,0.33484869726290994,1.0
CELF2,-1.4250070327818418,0.1541551681835523,0.26292601730181964,1.0
FIGNL2,-2.5929450185604046,0.009515798185165427,0.028346893118809273,1.0
KIAA0430,1.4753973215008116,0.14010575506697334,0.2438526609795481,1.0
C5orf54,-5.331079832842314,9.763048506840959e-08,1.4288817783614647e-06,0.0012860863798061595
TMEM199,1.4661532575500245,0.1426065394182999,0.24735262597177327,1.0
INO80C,3.4142615733726354,0.0006395514264556047,0.0029861222150691343,1.0
LARS,-1.232141914609965,0.2178960765487824,0.3421384640433902,1.0
FRG1,-2.0976699853403176,0.03593430805485699,0.08266177144151776,1.0
ZAR1,-2.2796289693432517,0.022629703307192328,0.057234122604129724,1.0
MARVELD2,2.9492896294470556,0.003185053316397274,0.011472683767445773,1.0
NDUFS5,2.3549212165626985,0.01852663315194762,0.04859546187425518,1.0
RANBP2,2.481115313818938,0.013097199516014318,0.03663795147554619,1.0
SPCS3,-1.222763241472298,0.2214191328665276,0.3460943836889958,1.0
AMOTL1,6.79580837455358,1.077068636093213e-11,3.437380672028407e-10,1.4751532039932643e-07
ASAP3,2.326210497555703,0.020007323925459418,0.05170234795433106,1.0
SYTL1,-4.785167516269729,1.7084478155318748e-06,1.810647317540453e-05,0.021876674277885658
FMNL2,2.3285648016714333,0.019882132558520307,0.05147291523756823,1.0
ZNF286B,0.43457202232527997,0.6638731064414451,0.7640079754879244,1.0
DTL,3.484884287509712,0.0004923499072516414,0.0024052671004573967,1.0
ZNF660,-5.324564268028752,1.0119531963079424e-07,1.4749478648867722e-06,0.0013326411642179295
ARHGEF15,0.7826597727002524,0.43382693090694247,0.5648259645604893,1.0
RNF128,3.985695800948508,6.728266707104137e-05,0.00043495306220867985,0.8041624368330865
LOC79015,8.681848002342244,3.89389574906386e-18,3.238346947074403e-16,5.439382971867306e-14
GAPVD1,-0.7463535382924474,0.4554538779431808,0.585872594829873,1.0
C14orf180,-0.7877920217847061,0.4308183685185769,0.5621513700152876,1.0
SPNS3,2.1537432791128444,0.03126031007877223,0.0739431594267495,1.0
COL5A2,7.5422598760503785,4.61896106469546e-14,2.2061780923197434e-12,6.394027801857926e-10
PPIB,3.0425332181538423,0.0023459592305363846,0.008899160612107165,1.0
DHX33,-2.64013547026841,0.00828728929831073,0.02531670183654216,1.0
SPON2,6.291207026832161,3.150068827430356e-10,7.799592483749626e-09,4.274013385057507e-06
COQ5,0.651179397270167,0.514930688285797,0.6388846047375689,1.0
SLC41A3,0.10701485987385638,0.9147771909796084,0.9471343775957307,1.0
ATF3,3.380453230898788,0.0007236638974815171,0.00332180525408886,1.0
CDH11,6.063823363494699,1.3292313454296883e-09,2.891180424874605e-08,1.7930001618501065e-05
CAP1,1.5086896739578088,0.1313781055973155,0.23235222128281793,1.0
GPRIN1,-4.994818858226393,5.889101662222377e-07,7.044003324915395e-06,0.0076305090237415345
PDCD10,4.1217542576436,3.7599817512395775e-05,0.0002626414130386618,0.45552178916267483
TMEM204,3.1480858733757677,0.001643434062025559,0.006563522816078348,1.0
VIM,1.4714267547043787,0.14117574233987112,0.24544302080682462,1.0
PTCRA,2.000336695506732,0.04546391910388869,0.09994851318469573,1.0
C2orf68,-3.8451881925376163,0.0001204599527115495,0.000718895234882181,1.0
TAS2R14,-3.948257197916102,7.872220330708045e-05,0.0004977524643808154,0.9370303859641786
AGPAT9,3.4743181892922843,0.0005121533104327424,0.0024899668166774806,1.0
RPL3,0.08211071318538955,0.9345586740037941,0.9596042220252481,1.0
FIBP,3.0106439611609472,0.0026069433562492007,0.00971198028212153,1.0
DHRS9,3.2459958866927687,0.0011704053053192597,0.004945618594972886,1.0
SOX8,1.2131314377388651,0.22507957216353813,0.35061425641781646,1.0
TMEM38A,-2.378356024029906,0.017390026545908488,0.046153594012775336,1.0
PAPPA2,1.2692723586615817,0.20434394135531397,0.3256031067664469,1.0
NECAB1,-0.6598011469370609,0.5093814472164582,0.6342817421830443,1.0
SLC6A11,0.8655361142324007,0.3867446029996082,0.5205266635410135,1.0
KIAA1462,-7.5396010365231545,4.7141144423506456e-14,2.244045454072506e-12,6.525277211101764e-10
TMSB4X,2.4872792273789877,0.012872432143562092,0.036181003110473335,1.0
RPL12,-1.1643719717486252,0.24427330108020928,0.37218797167167683,1.0
FCN1,3.1312359420500746,0.0017407224831172017,0.006889791283961646,1.0
PLA2R1,2.9320922022596694,0.003366867723261362,0.012011298478796149,1.0
MRPL55,0.44266823219245527,0.6580057236765084,0.7592332425804682,1.0
LRFN2,-5.8215801847712525,5.82938260243041e-09,1.1182606680211823e-07,7.812538563777235e-05
E2F6,-2.204931888258738,0.027458874438547415,0.06679517667105701,1.0
TRIM8,-1.1649382406625899,0.24404399287515055,0.3719592465792237,1.0
UBE2M,1.3046267984702795,0.19201995846961828,0.3102958249906805,1.0
